obs_name,gt,gt_code
19_2572,M1_macrophages,7
19_2575,Plasma_IgG,10
19_2576,Tumor,12
19_2581,Plasma_IgG,10
19_2583,Tumor,12
19_2585,Plasma_IgA,9
19_2586,Plasma_IgA,9
19_2589,Plasma_IgG,10
19_2591,Tumor,12
19_2592,M1_macrophages,7
19_2594,Tumor,12
19_2596,Tumor,12
19_2600,Plasma_IgG,10
19_2601,Tumor,12
19_2602,CAF,0
19_2603,Plasma_IgG,10
19_2606,CAF,0
19_2607,Fibroblasts,4
19_2608,Plasma_IgG,10
19_2610,Plasma_IgG,10
19_2611,Tumor,12
19_2613,Tumor,12
19_2614,CAF,0
19_2615,M1_macrophages,7
19_2618,Plasma_IgG,10
19_2619,Plasma_IgG,10
19_2621,M1_macrophages,7
19_2622,Tumor,12
19_2625,Tumor,12
19_2626,Tumor,12
19_2627,Tumor,12
19_2630,CAF,0
19_2631,Plasma_IgG,10
19_2633,Plasma_IgG,10
19_2634,Tumor,12
19_2635,Plasma_IgG,10
19_2641,Plasma_IgG,10
19_2646,Plasma_IgG,10
19_2647,Plasma_IgG,10
19_2648,Tumor,12
19_2652,CAF,0
19_2654,Fibroblasts,4
19_2655,CAF,0
19_2660,Tumor,12
19_2661,Fibroblasts,4
19_2666,Plasma_IgG,10
19_2667,Plasma_IgG,10
19_2668,Tumor,12
19_2669,Plasma_IgG,10
19_2671,Plasma_IgG,10
19_2672,Tumor,12
19_2673,Tumor,12
19_2674,Plasma_IgG,10
19_2675,Plasma_IgG,10
19_2679,Plasma_IgG,10
19_2680,Plasma_IgG,10
19_2681,Plasma_IgG,10
19_2686,Plasma_IgG,10
19_2687,Tumor,12
19_2689,M1_macrophages,7
19_2691,Plasma_IgG,10
19_2693,Tumor,12
19_2694,Plasma_IgG,10
19_2695,Plasma_IgG,10
19_2696,Tumor,12
19_2697,Plasma_IgG,10
19_2698,Plasma_IgG,10
19_2699,Tumor,12
19_2700,Plasma_IgG,10
19_2701,Plasma_IgG,10
19_2706,Plasma_IgG,10
19_2707,Tumor,12
19_2713,M1_macrophages,7
19_2714,Plasma_IgG,10
19_2715,Plasma_IgG,10
19_2716,unknown,14
19_2721,Plasma_IgG,10
19_2723,Tumor,12
19_2727,Tumor,12
19_2728,Tumor,12
19_2730,CAF,0
19_2731,Plasma_IgA,9
19_2732,Plasma_IgG,10
19_2733,Plasma_IgG,10
19_2734,Plasma_IgG,10
19_2740,Plasma_IgG,10
19_2741,Plasma_IgG,10
19_2745,unknown,14
19_2746,Plasma_IgG,10
19_2749,Tumor,12
19_2751,Tumor,12
19_2752,Plasma_IgG,10
19_2756,Plasma_IgG,10
19_2757,Tumor,12
19_2758,Tumor,12
19_2759,Plasma_IgG,10
19_2762,Plasma_IgG,10
19_2767,Tumor,12
19_2768,Plasma_IgG,10
19_2769,Plasma_IgG,10
19_2770,Plasma_IgG,10
19_2771,Tumor,12
19_2773,Fibroblasts,4
19_2774,Plasma_IgG,10
19_2777,Plasma_IgG,10
19_2778,Tumor,12
19_2781,Tumor,12
19_2782,Tumor,12
19_2783,Tumor,12
19_2784,Plasma_IgG,10
19_2785,Tumor,12
19_2789,Plasma_IgG,10
19_2790,Plasma_IgG,10
19_2791,Tumor,12
19_2795,Fibroblasts,4
19_2796,Plasma_IgG,10
19_2797,Plasma_IgG,10
19_2798,Tumor,12
19_2799,Tumor,12
19_2803,Tumor,12
19_2804,Plasma_IgG,10
19_2805,Tumor,12
19_2806,Plasma_IgG,10
19_2807,Plasma_IgG,10
19_2809,Tumor,12
19_2810,CAF,0
19_2811,CAF,0
19_2812,Plasma_IgG,10
19_2813,Plasma_IgG,10
19_2814,Plasma_IgG,10
19_2815,Tumor,12
19_2816,Tumor,12
19_2819,Plasma_IgG,10
19_2820,Tumor,12
19_2825,Tumor,12
19_2826,CAF,0
19_2827,M1_macrophages,7
19_2831,Plasma_IgG,10
19_2832,Tumor,12
19_2834,Plasma_IgG,10
19_2835,Tumor,12
19_2836,Plasma_IgG,10
19_2840,Tumor,12
19_2841,Plasma_IgG,10
19_2844,M1_macrophages,7
19_2845,Plasma_IgG,10
19_2847,Tumor,12
19_2848,Tumor,12
19_2849,Plasma_IgG,10
19_2850,unknown,14
19_2851,Plasma_IgG,10
19_2852,Plasma_IgG,10
19_2853,Plasma_IgG,10
19_2854,Tumor,12
19_2855,Tumor,12
19_2857,Tumor,12
19_2858,Tumor,12
19_2862,Fibroblasts,4
19_2863,Tumor,12
19_2864,Tumor,12
19_2868,Tumor,12
19_2869,Tumor,12
19_2870,CAF,0
19_2874,Plasma_IgG,10
19_2879,Plasma_IgG,10
19_2880,Tumor,12
19_2881,Tumor,12
19_2882,M1_macrophages,7
19_2885,Tumor,12
19_2886,Tumor,12
19_2890,Tumor,12
19_2891,Plasma_IgG,10
19_2892,unknown,14
19_2896,Plasma_IgG,10
19_2897,Plasma_IgG,10
19_2898,Plasma_IgG,10
19_2899,Tumor,12
19_2900,CAM,1
19_2901,Tumor,12
19_2904,CAF,0
19_2905,Fibroblasts,4
19_2906,Plasma_IgG,10
19_2911,Plasma_IgG,10
19_2912,Tumor,12
19_2916,Plasma_IgG,10
19_2917,CAF,0
19_2918,Tumor,12
19_2919,Tumor,12
19_2920,CAF,0
19_2921,Plasma_IgG,10
19_2926,Plasma_IgG,10
19_2927,Plasma_IgG,10
19_2931,Plasma_IgG,10
19_2932,Tumor,12
19_2934,Plasma_IgG,10
19_2935,CAF,0
19_2936,Fibroblasts,4
19_2937,Plasma_IgG,10
19_2939,Plasma_IgG,10
19_2940,Tumor,12
19_2941,Plasma_IgG,10
19_2942,Tumor,12
19_2943,Tumor,12
19_2946,CAF,0
19_2947,Plasma_IgG,10
19_2948,Plasma_IgG,10
19_2950,Tumor,12
19_2951,CAF,0
19_2963,Plasma_IgG,10
19_2964,Plasma_IgG,10
19_2965,Plasma_IgG,10
19_2966,Tumor,12
19_2967,Plasma_IgG,10
19_2968,Tumor,12
19_2969,Tumor,12
19_2973,Tumor,12
19_2976,Tumor,12
19_2977,CAF,0
19_2978,Tumor,12
19_2980,Tumor,12
19_2983,Fibroblasts,4
19_2984,Tumor,12
19_2985,Tumor,12
19_2986,Plasma_IgG,10
19_2988,Fibroblasts,4
19_2990,Tumor,12
19_2991,Plasma_IgG,10
19_2994,Plasma_IgG,10
19_2995,Plasma_IgG,10
19_2996,Tumor,12
19_2999,Plasma_IgG,10
19_3003,Plasma_IgG,10
19_3004,Tumor,12
19_3005,Tumor,12
19_3006,Tumor,12
19_3007,Plasma_IgG,10
19_3010,Tumor,12
19_3011,Tumor,12
19_3012,Plasma_IgG,10
19_3013,Plasma_IgG,10
19_3014,Tumor,12
19_3015,Tumor,12
19_3018,Fibroblasts,4
19_3019,Tumor,12
19_3020,Tumor,12
19_3021,Plasma_IgG,10
19_3022,Tumor,12
19_3023,Tumor,12
19_3024,Tumor,12
19_3025,M1_macrophages,7
19_3026,Fibroblasts,4
19_3027,Plasma_IgG,10
19_3028,Tumor,12
19_3030,Tumor,12
19_3031,Tumor,12
19_3034,Plasma_IgG,10
19_3035,CAF,0
19_3042,Fibroblasts,4
19_3043,Tumor,12
19_3047,CAF,0
19_3048,CAF,0
19_3056,Plasma_IgG,10
19_3061,Tumor,12
19_3063,CAF,0
19_3064,Plasma_IgG,10
19_3065,Plasma_IgG,10
19_3066,Tumor,12
19_3067,Tumor,12
19_3068,Tumor,12
19_3070,Tumor,12
19_3071,Plasma_IgG,10
19_3072,Plasma_IgG,10
19_3073,CAM,1
19_3075,M1_macrophages,7
19_3076,CAF,0
19_3077,Tumor,12
19_3080,Fibroblasts,4
19_3084,Plasma_IgG,10
19_3085,Tumor,12
19_3086,M1_macrophages,7
19_3087,Plasma_IgG,10
19_3088,Tumor,12
19_3090,CAF,0
19_3091,Plasma_IgG,10
19_3094,Tumor,12
19_3095,Tumor,12
19_3099,Tumor,12
19_3101,Plasma_IgG,10
19_3106,Plasma_IgG,10
19_3107,Plasma_IgG,10
19_3109,CAF,0
19_3110,Plasma_IgG,10
19_3111,Tumor,12
19_3112,Tumor,12
19_3114,Tumor,12
19_3115,Tumor,12
19_3117,Tumor,12
19_3119,Tumor,12
19_3120,Tumor,12
19_3121,Tumor,12
19_3125,Tumor,12
19_3126,unknown,14
19_3127,CAF,0
19_3128,CAF,0
19_3129,Plasma_IgG,10
19_3130,Plasma_IgG,10
19_3132,Tumor,12
19_3133,Tumor,12
19_3144,Plasma_IgG,10
19_3147,Plasma_IgG,10
19_3149,Plasma_IgG,10
19_3150,Tumor,12
19_3152,Tumor,12
19_3153,Tumor,12
19_3156,Tumor,12
19_3157,Tumor,12
19_3158,Tumor,12
19_3159,Tumor,12
19_3162,Plasma_IgG,10
19_3164,Plasma_IgG,10
19_3165,Plasma_IgG,10
19_3166,Tumor,12
19_3168,Plasma_IgG,10
19_3169,Plasma_IgG,10
19_3170,Tumor,12
19_3172,Tumor,12
19_3174,Plasma_IgG,10
19_3175,unknown,14
19_3176,Tumor,12
19_3177,CAF,0
19_3178,Tumor,12
19_3182,Fibroblasts,4
19_3185,Tumor,12
19_3186,Tumor,12
19_3189,unknown,14
19_3194,M1_macrophages,7
19_3195,Plasma_IgG,10
19_3196,Tumor,12
19_3197,Tumor,12
19_3198,Plasma_IgG,10
19_3199,Plasma_IgG,10
19_3200,Plasma_IgG,10
19_3201,Tumor,12
19_3202,Tumor,12
19_3206,Tumor,12
19_3208,Plasma_IgG,10
19_3209,Tumor,12
19_3212,Tumor,12
19_3216,Tumor,12
19_3218,Plasma_IgG,10
19_3221,Plasma_IgG,10
19_3222,Tumor,12
19_3223,Tumor,12
19_3224,Plasma_IgG,10
19_3226,Tumor,12
19_3227,Tumor,12
19_3228,Tumor,12
19_3229,CAF,0
19_3234,Plasma_IgG,10
19_3235,Tumor,12
19_3238,Plasma_IgG,10
19_3241,Plasma_IgG,10
19_3242,Plasma_IgG,10
19_3243,Plasma_IgG,10
19_3244,Plasma_IgG,10
19_3245,Tumor,12
19_3246,Tumor,12
19_3247,CAF,0
19_3253,Fibroblasts,4
19_3254,CAF,0
19_3256,Tumor,12
19_3258,Tumor,12
19_3259,Tumor,12
19_3260,Tumor,12
19_3261,Tumor,12
19_3264,CAF,0
19_3265,Tumor,12
19_3268,CAF,0
19_3269,Tumor,12
19_3270,Tumor,12
19_3272,Tumor,12
19_3276,Plasma_IgG,10
19_3277,Plasma_IgG,10
19_3278,Tumor,12
19_3279,Tumor,12
19_3282,Plasma_IgG,10
19_3283,Plasma_IgG,10
19_3285,Plasma_IgG,10
19_3286,Tumor,12
19_3288,Plasma_IgG,10
19_3289,CAF,0
19_3290,CAF,0
19_3291,Tumor,12
19_3294,Plasma_IgG,10
19_3295,CAF,0
19_3296,CAF,0
19_3297,CAF,0
19_3298,Tumor,12
19_3299,Tumor,12
19_3302,M1_macrophages,7
19_3303,Plasma_IgG,10
19_3305,CAF,0
19_3309,Tumor,12
19_3310,Tumor,12
19_3311,Tumor,12
19_3316,Tumor,12
19_3317,Tumor,12
19_3318,Tumor,12
19_3319,Tumor,12
19_3320,Plasma_IgG,10
19_3321,Tumor,12
19_3323,Plasma_IgG,10
19_3324,Plasma_IgG,10
19_3325,unknown,14
19_3330,Plasma_IgG,10
19_3336,Plasma_IgG,10
19_3337,Plasma_IgG,10
19_3338,Tumor,12
19_3339,Tumor,12
19_3342,Plasma_IgG,10
19_3343,Tumor,12
19_3344,Tumor,12
19_3346,Tumor,12
19_3354,unknown,14
19_3355,CAF,0
19_3357,Plasma_IgG,10
19_3360,Germinal_Center_Plasma_IgM_B_cell,5
19_3362,Plasma_IgG,10
19_3363,Plasma_IgG,10
19_3364,Tumor,12
19_3365,High_Endothelial_Venules,6
19_3368,CAF,0
19_3370,Tumor,12
19_3372,Tumor,12
19_3377,Tumor,12
19_3382,Tumor,12
19_3383,Tumor,12
19_3386,Plasma_IgG,10
19_3387,Tumor,12
19_3388,Tumor,12
19_3389,Tumor,12
19_3391,Plasma_IgG,10
19_3392,Plasma_IgG,10
19_3393,CAF,0
19_3394,Plasma_IgG,10
19_3395,Tumor,12
19_3396,Tumor,12
19_3397,Plasma_IgG,10
19_3398,Plasma_IgG,10
19_3400,Tumor,12
19_3401,Tumor,12
19_3403,Tumor,12
19_3404,Plasma_IgG,10
19_3405,Plasma_IgG,10
19_3411,Plasma_IgG,10
19_3412,Plasma_IgG,10
19_3414,Tumor,12
19_3415,Tumor,12
19_3419,Tumor,12
19_3420,Tumor,12
19_3421,Tumor,12
19_3422,Tumor,12
19_3426,Tumor,12
19_3427,Plasma_IgG,10
19_3429,Plasma_IgG,10
19_3431,Plasma_IgG,10
19_3432,Tumor,12
19_3434,Plasma_IgG,10
19_3438,Plasma_IgG,10
19_3439,Tumor,12
19_3440,Tumor,12
19_3444,Plasma_IgG,10
19_3445,Plasma_IgG,10
19_3446,Tumor,12
19_3448,Plasma_IgG,10
19_3449,Tumor,12
19_3454,Plasma_IgG,10
19_3455,Plasma_IgG,10
19_3456,Plasma_IgG,10
19_3457,Tumor,12
19_3458,M1_macrophages,7
19_3462,Plasma_IgG,10
19_3463,Tumor,12
19_3465,Plasma_IgG,10
19_3466,Tumor,12
19_3467,CAF,0
19_3468,Tumor,12
19_3469,Plasma_IgG,10
19_3474,Plasma_IgG,10
19_3481,Fibroblasts,4
19_3482,CAF,0
19_3483,Tumor,12
19_3484,Tumor,12
19_3486,Tumor,12
19_3489,Plasma_IgG,10
19_3490,Plasma_IgG,10
19_3491,Plasma_IgG,10
19_3492,Plasma_IgG,10
19_3493,Tumor,12
19_3494,Tumor,12
19_3496,Plasma_IgG,10
19_3497,Tumor,12
19_3500,Plasma_IgG,10
19_3501,unknown,14
19_3502,Tumor,12
19_3503,Tumor,12
19_3511,CAF,0
19_3516,Fibroblasts,4
19_3517,CAM,1
19_3525,Plasma_IgG,10
19_3526,Tumor,12
19_3530,Plasma_IgG,10
19_3532,CAF,0
19_3533,Tumor,12
19_3538,Tumor,12
19_3542,Tumor,12
19_3546,CAM,1
19_3547,Tumor,12
19_3552,Plasma_IgG,10
19_3555,Plasma_IgG,10
19_3556,Tumor,12
19_3557,Tumor,12
19_3559,Plasma_IgG,10
19_3560,Plasma_IgG,10
19_3561,Tumor,12
19_3562,Plasma_IgG,10
19_3563,Tumor,12
19_3566,Tumor,12
19_3567,Tumor,12
19_3568,Tumor,12
19_3570,Plasma_IgG,10
19_3571,CAF,0
19_3572,Plasma_IgG,10
19_3573,Plasma_IgG,10
19_3574,Plasma_IgG,10
19_3575,Tumor,12
19_3579,Tumor,12
19_3583,Tumor,12
19_3585,Tumor,12
19_3591,Plasma_IgG,10
19_3592,Plasma_IgG,10
19_3594,Tumor,12
19_3598,Plasma_IgG,10
19_3599,Plasma_IgG,10
19_3600,Tumor,12
19_3601,Plasma_IgG,10
19_3603,unknown,14
19_3604,Tumor,12
19_3605,Tumor,12
19_3607,Tumor,12
19_3608,Plasma_IgG,10
19_3609,Tumor,12
19_3611,Tumor,12
19_3619,Plasma_IgG,10
19_3620,Plasma_IgG,10
19_3622,High_Endothelial_Venules,6
19_3623,Plasma_IgG,10
19_3624,Plasma_IgA,9
19_3625,Plasma_IgG,10
19_3626,Tumor,12
19_3627,unknown,14
19_3633,Plasma_IgG,10
19_3635,CAM,1
19_3636,Tumor,12
19_3639,Tumor,12
19_3640,Tumor,12
19_3641,Plasma_IgG,10
19_3642,Tumor,12
19_3643,Plasma_IgG,10
19_3644,Plasma_IgG,10
19_3645,Plasma_IgG,10
19_3648,Plasma_IgG,10
19_3649,unknown,14
19_3650,Tumor,12
19_3651,Tumor,12
19_3655,Tumor,12
19_3659,Plasma_IgG,10
19_3660,Fibroblasts,4
19_3661,CAF,0
19_3662,Plasma_IgG,10
19_3663,Plasma_IgG,10
19_3664,Plasma_IgG,10
19_3665,Tumor,12
19_3666,Tumor,12
19_3669,Plasma_IgG,10
19_3671,CAF,0
19_3673,Fibroblasts,4
19_3674,Plasma_IgG,10
19_3677,Tumor,12
19_3678,CAF,0
19_3684,Plasma_IgG,10
19_3686,Plasma_IgG,10
19_3687,Tumor,12
19_3690,Plasma_IgG,10
19_3691,Plasma_IgG,10
19_3692,CAF,0
19_3693,Plasma_IgG,10
19_3697,Plasma_IgG,10
19_3698,M1_macrophages,7
19_3699,Plasma_IgG,10
19_3700,Plasma_IgG,10
19_3714,Tumor,12
19_3719,Tumor,12
19_3720,Plasma_IgG,10
19_3721,Tumor,12
19_3724,Tumor,12
19_3725,Tumor,12
19_3728,CAF,0
19_3729,Tumor,12
19_3730,Tumor,12
19_3731,Tumor,12
19_3732,Tumor,12
19_3738,Plasma_IgG,10
19_3741,Tumor,12
19_3742,M1_macrophages,7
19_3745,Plasma_IgG,10
19_3746,Plasma_IgG,10
19_3752,Tumor,12
19_3753,Plasma_IgG,10
19_3755,Plasma_IgG,10
19_3758,Tumor,12
19_3759,Plasma_IgG,10
19_3760,Plasma_IgG,10
19_3761,Tumor,12
19_3762,Tumor,12
19_3763,Tumor,12
19_3764,Tumor,12
19_3769,Tumor,12
19_3773,Tumor,12
19_3774,Plasma_IgG,10
19_3775,Tumor,12
19_3776,Tumor,12
19_3780,Plasma_IgG,10
19_3781,Tumor,12
19_3782,Tumor,12
19_3783,Tumor,12
19_3789,Plasma_IgG,10
19_3790,Tumor,12
19_3791,CAM,1
19_3792,unknown,14
19_3793,Tumor,12
19_3796,Plasma_IgG,10
19_3797,Plasma_IgG,10
19_3798,Plasma_IgG,10
19_3800,Tumor,12
19_3804,Tumor,12
19_3810,CAF,0
19_3812,Plasma_IgG,10
19_3813,Tumor,12
19_3814,Tumor,12
19_3817,Tumor,12
19_3818,Tumor,12
19_3819,Tumor,12
19_3820,Fibroblasts,4
19_3821,Tumor,12
19_3823,Plasma_IgG,10
19_3824,CAM,1
19_3825,Tumor,12
19_3827,Tumor,12
19_3830,Plasma_IgG,10
19_3831,Tumor,12
19_3832,M1_macrophages,7
19_3836,Tumor,12
19_3837,Plasma_IgG,10
19_3838,Plasma_IgG,10
19_3839,CAM,1
19_3840,Tumor,12
19_3842,CAF,0
19_3845,Plasma_IgG,10
19_3846,Plasma_IgG,10
19_3848,Tumor,12
19_3854,Tumor,12
19_3857,Plasma_IgG,10
19_3859,Tumor,12
19_3860,Tumor,12
19_3865,M1_macrophages,7
19_3866,Plasma_IgG,10
19_3868,Tumor,12
19_3869,Tumor,12
19_3872,Tumor,12
19_3875,Tumor,12
19_3876,Tumor,12
19_3878,Plasma_IgG,10
19_3879,Tumor,12
19_3882,Plasma_IgG,10
19_3883,Plasma_IgG,10
19_3885,Tumor,12
19_3888,unknown,14
19_3890,Tumor,12
19_3894,Plasma_IgG,10
19_3895,Tumor,12
19_3897,Tumor,12
19_3899,CAF,0
19_3902,Tumor,12
19_3903,Tumor,12
19_3910,Plasma_IgG,10
19_3911,Tumor,12
19_3912,Tumor,12
19_3914,Plasma_IgG,10
19_3917,Plasma_IgG,10
19_3921,Tumor,12
19_3923,Tumor,12
19_3927,Plasma_IgG,10
19_3928,Plasma_IgG,10
19_3929,Tumor,12
19_3930,Tumor,12
19_3935,Tumor,12
19_3940,Plasma_IgG,10
19_3941,Tumor,12
19_3942,CAM,1
19_3946,Tumor,12
19_3947,Plasma_IgG,10
19_3948,Tumor,12
19_3952,Plasma_IgG,10
19_3954,Tumor,12
19_3955,Tumor,12
19_3956,Tumor,12
19_3958,Tumor,12
19_3959,Tumor,12
19_3962,Tumor,12
19_3966,Tumor,12
19_3967,Tumor,12
19_3970,Tumor,12
19_3972,Tumor,12
19_3979,Plasma_IgG,10
19_3981,Tumor,12
19_3986,Tumor,12
19_3989,M1_macrophages,7
19_3990,Fibroblasts,4
19_3991,Plasma_IgG,10
19_3992,Plasma_IgG,10
19_3993,Tumor,12
19_3994,Tumor,12
19_3999,Plasma_IgG,10
19_4000,unknown,14
19_4001,Plasma_IgG,10
19_4002,CAM,1
19_4009,Tumor,12
19_4011,Tumor,12
19_4013,Plasma_IgG,10
19_4015,Tumor,12
19_4016,Tumor,12
19_4018,unknown,14
19_4019,Tumor,12
19_4020,Tumor,12
19_4021,Tumor,12
19_4022,Tumor,12
19_4026,Tumor,12
19_4027,Tumor,12
19_4028,Tumor,12
19_4030,Plasma_IgG,10
19_4031,Tumor,12
19_4032,Tumor,12
19_4033,Tumor,12
19_4035,Plasma_IgG,10
19_4036,Tumor,12
19_4037,Tumor,12
19_4042,Tumor,12
19_4044,Tumor,12
19_4045,Tumor,12
19_4046,Tumor,12
19_4054,Plasma_IgG,10
19_4056,Tumor,12
19_4061,Tumor,12
19_4064,Fibroblasts,4
19_4066,Tumor,12
19_4069,Plasma_IgG,10
19_4073,Tumor,12
19_4074,Plasma_IgG,10
19_4075,Plasma_IgG,10
19_4076,Tumor,12
19_4077,Tumor,12
19_4078,Tumor,12
19_4081,Plasma_IgG,10
19_4082,Plasma_IgG,10
19_4083,Tumor,12
19_4087,Tumor,12
19_4096,Plasma_IgG,10
19_4098,Tumor,12
19_4101,Tumor,12
19_4102,Tumor,12
19_4103,Fibroblasts,4
19_4106,Tumor,12
19_4110,Plasma_IgG,10
19_4111,Tumor,12
19_4115,Plasma_IgG,10
19_4116,Tumor,12
19_4117,Tumor,12
19_4118,Tumor,12
19_4121,Fibroblasts,4
19_4122,Plasma_IgG,10
19_4123,Tumor,12
19_4127,CAM,1
19_4129,Plasma_IgG,10
19_4130,Tumor,12
19_4131,Tumor,12
19_4135,Plasma_IgG,10
19_4137,Tumor,12
19_4138,Tumor,12
19_4139,Tumor,12
19_4140,Tumor,12
19_4145,Tumor,12
19_4150,Plasma_IgG,10
19_4151,Tumor,12
19_4152,Plasma_IgG,10
19_4156,Plasma_IgG,10
19_4159,Plasma_IgG,10
19_4168,Plasma_IgG,10
19_4169,Plasma_IgG,10
19_4172,Plasma_IgG,10
19_4174,Tumor,12
19_4175,Tumor,12
19_4180,CAF,0
19_4181,Tumor,12
19_4182,CAM,1
19_4183,Tumor,12
19_4186,Tumor,12
19_4191,Plasma_IgG,10
19_4192,Tumor,12
19_4193,Tumor,12
19_4194,Tumor,12
19_4195,Plasma_IgG,10
19_4196,Tumor,12
19_4197,Tumor,12
19_4200,Fibroblasts,4
19_4201,Plasma_IgG,10
19_4202,Tumor,12
19_4203,Tumor,12
19_4204,Tumor,12
19_4208,Plasma_IgG,10
19_4209,Tumor,12
19_4210,Plasma_IgG,10
19_4215,Fibroblasts,4
19_4216,unknown,14
19_4217,Tumor,12
19_4220,Tumor,12
19_4223,Plasma_IgG,10
19_4224,Tumor,12
19_4230,Tumor,12
19_4231,CAM,1
19_4232,Tumor,12
19_4233,Tumor,12
19_4235,Tumor,12
19_4236,Tumor,12
19_4245,Plasma_IgG,10
19_4251,CAF,0
19_4252,Tumor,12
19_4256,Tumor,12
19_4257,Tumor,12
19_4258,Plasma_IgG,10
19_4259,Tumor,12
19_4263,Tumor,12
19_4264,CAM,1
19_4265,Tumor,12
19_4266,Tumor,12
19_4267,Tumor,12
19_4270,Tumor,12
19_4273,Tumor,12
19_4276,Fibroblasts,4
19_4277,Fibroblasts,4
19_4278,Tumor,12
19_4281,Tumor,12
19_4282,Tumor,12
19_4283,Tumor,12
19_4284,Tumor,12
19_4285,Tumor,12
19_4288,Plasma_IgG,10
19_4289,Tumor,12
19_4298,Plasma_IgG,10
19_4299,Tumor,12
19_4306,Tumor,12
19_4311,Plasma_IgG,10
19_4312,Tumor,12
19_4313,Tumor,12
19_4318,Plasma_IgG,10
19_4319,Tumor,12
19_4323,Plasma_IgG,10
19_4324,Plasma_IgG,10
19_4325,Tumor,12
19_4330,Tumor,12
19_4333,Tumor,12
19_4338,Plasma_IgG,10
19_4339,Tumor,12
19_4340,Tumor,12
19_4342,Plasma_IgG,10
19_4343,Plasma_IgG,10
19_4346,Tumor,12
19_4349,Plasma_IgG,10
19_4350,Tumor,12
19_4351,Tumor,12
19_4355,Tumor,12
19_4358,Tumor,12
19_4360,Tumor,12
19_4362,Fibroblasts,4
19_4364,Tumor,12
19_4367,Tumor,12
19_4368,Tumor,12
19_4370,Fibroblasts,4
19_4371,Fibroblasts,4
19_4372,CAF,0
19_4373,Tumor,12
19_4374,Tumor,12
19_4378,CAF,0
19_4379,Plasma_IgG,10
19_4380,Plasma_IgG,10
19_4381,Tumor,12
19_4382,Tumor,12
19_4383,Tumor,12
19_4386,M1_macrophages,7
19_4387,CAF,0
19_4388,Tumor,12
19_4389,Tumor,12
19_4393,Fibroblasts,4
19_4395,Tumor,12
19_4396,Tumor,12
19_4398,Tumor,12
19_4399,Tumor,12
19_4400,Tumor,12
19_4402,Plasma_IgG,10
19_4403,Plasma_IgG,10
19_4406,Tumor,12
19_4407,Tumor,12
19_4412,Tumor,12
19_4414,Tumor,12
19_4415,Tumor,12
19_4418,Tumor,12
19_4419,Tumor,12
19_4420,Tumor,12
19_4423,Fibroblasts,4
19_4424,Tumor,12
19_4426,Tumor,12
19_4427,Tumor,12
19_4428,Tumor,12
19_4431,Plasma_IgG,10
19_4434,Plasma_IgG,10
19_4436,CAF,0
19_4437,Tumor,12
19_4439,Tumor,12
19_4446,Tumor,12
19_4447,Plasma_IgG,10
19_4451,Tumor,12
19_4452,Tumor,12
19_4455,Tumor,12
19_4456,unknown,14
19_4458,unknown,14
19_4462,CAF,0
19_4463,Tumor,12
19_4464,Tumor,12
19_4465,Tumor,12
19_4466,Tumor,12
19_4470,CAF,0
19_4471,Fibroblasts,4
19_4473,Fibroblasts,4
19_4474,Tumor,12
19_4475,CAM,1
19_4477,unknown,14
19_4479,Plasma_IgG,10
19_4480,Tumor,12
19_4481,Plasma_IgG,10
19_4483,Tumor,12
19_4486,Tumor,12
19_4487,Tumor,12
19_4491,Tumor,12
19_4492,Tumor,12
19_4495,CAF,0
19_4496,CAF,0
19_4497,Tumor,12
19_4500,CAM,1
19_4502,Plasma_IgG,10
19_4503,Tumor,12
19_4504,Tumor,12
19_4510,Tumor,12
19_4511,unknown,14
19_4512,Plasma_IgG,10
19_4513,Tumor,12
19_4514,Tumor,12
19_4515,Tumor,12
19_4516,Tumor,12
19_4518,Tumor,12
19_4520,Plasma_IgG,10
19_4521,Plasma_IgG,10
19_4522,Tumor,12
19_4523,Tumor,12
19_4524,Tumor,12
19_4525,Tumor,12
19_4526,Tumor,12
19_4529,Fibroblasts,4
19_4530,T_cell,11
19_4532,Tumor,12
19_4533,Fibroblasts,4
19_4535,Tumor,12
19_4536,Tumor,12
19_4541,Plasma_IgG,10
19_4542,Tumor,12
19_4543,Tumor,12
19_4544,Tumor,12
19_4546,Tumor,12
19_4548,Fibroblasts,4
19_4549,Tumor,12
19_4550,Tumor,12
19_4554,CAF,0
19_4555,unknown,14
19_4556,Tumor,12
19_4558,Tumor,12
19_4559,Tumor,12
19_4560,Tumor,12
19_4564,Tumor,12
19_4565,Tumor,12
19_4573,Plasma_IgG,10
19_4574,Tumor,12
19_4577,Tumor,12
19_4578,Tumor,12
19_4579,Tumor,12
19_4582,Fibroblasts,4
19_4583,Tumor,12
19_4584,Plasma_IgG,10
19_4585,Plasma_IgG,10
19_4589,Tumor,12
19_4590,Tumor,12
19_4595,Tumor,12
19_4596,Tumor,12
19_4597,Tumor,12
19_4598,Tumor,12
19_4600,CAF,0
19_4601,Plasma_IgG,10
19_4602,Plasma_IgG,10
19_4603,Tumor,12
19_4604,Tumor,12
19_4605,Germinal_Center_Plasma_IgM_B_cell,5
19_4611,unknown,14
19_4613,Tumor,12
19_4615,Tumor,12
19_4616,Tumor,12
19_4617,Tumor,12
19_4618,Tumor,12
19_4621,Plasma_IgG,10
19_4622,Plasma_IgG,10
19_4623,Tumor,12
19_4626,Tumor,12
19_4627,Tumor,12
19_4628,Tumor,12
19_4629,Tumor,12
